ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AreaRecreativaID
4096,2019-11-12T00:00:00.000000Z,caida,alta,3531285
4097,2021-08-18T00:00:00.000000Z,caida,baja,52132
4098,2023-03-02T00:00:00.000000Z,robo,media,52180
4099,2021-09-16T00:00:00.000000Z,accidente,baja,17330
4100,2022-03-04T00:00:00.000000Z,accidente,alta,8799532
4101,2023-09-22T00:00:00.000000Z,dano estructural,baja,3568959
4102,2020-01-03T00:00:00.000000Z,dano estructural,baja,18118
4103,2020-12-09T00:00:00.000000Z,caida,media,17027
4104,2020-07-28T00:00:00.000000Z,caida,critica,16869
4105,2020-01-12T00:00:00.000000Z,caida,alta,7840483
4106,2021-12-15T00:00:00.000000Z,dano estructural,baja,8776081
4107,2022-07-17T00:00:00.000000Z,accidente,baja,17097
4108,2021-04-24T00:00:00.000000Z,accidente,baja,18224
4109,2022-08-31T00:00:00.000000Z,accidente,media,18176
4110,2023-04-23T00:00:00.000000Z,accidente,critica,17494
4111,2021-03-09T00:00:00.000000Z,vandalismo,media,17602
4112,2022-04-01T00:00:00.000000Z,vandalismo,alta,16711
4113,2023-11-16T00:00:00.000000Z,caida,baja,17341
4114,2021-07-02T00:00:00.000000Z,caida,baja,7802438
4115,2020-12-19T00:00:00.000000Z,robo,media,5241170
4116,2022-12-07T00:00:00.000000Z,caida,critica,5174681
4117,2024-01-30T00:00:00.000000Z,dano estructural,baja,16687
4118,2023-02-15T00:00:00.000000Z,robo,baja,16697
4119,2023-07-12T00:00:00.000000Z,vandalismo,critica,52109
4120,2022-12-08T00:00:00.000000Z,vandalismo,alta,17206
4121,2020-01-27T00:00:00.000000Z,vandalismo,baja,17245
4122,2024-06-07T00:00:00.000000Z,dano estructural,baja,5653971
4123,2024-03-23T00:00:00.000000Z,vandalismo,alta,16876
4124,2022-01-14T00:00:00.000000Z,accidente,media,18017
4125,2020-07-10T00:00:00.000000Z,robo,baja,17760
4126,2019-12-25T00:00:00.000000Z,vandalismo,baja,5220798
4127,2022-10-17T00:00:00.000000Z,robo,alta,17855
4128,2023-07-30T00:00:00.000000Z,caida,media,4730886
4129,2023-01-21T00:00:00.000000Z,accidente,alta,17328
4130,2023-06-14T00:00:00.000000Z,dano estructural,media,17057
4131,2021-01-30T00:00:00.000000Z,dano estructural,media,16841
4132,2023-12-08T00:00:00.000000Z,vandalismo,baja,7933003
4133,2023-10-02T00:00:00.000000Z,vandalismo,critica,18378
4134,2023-12-12T00:00:00.000000Z,vandalismo,media,16726
4135,2022-10-29T00:00:00.000000Z,vandalismo,alta,18117
4136,2019-12-21T00:00:00.000000Z,vandalismo,alta,6819625
4137,2024-05-18T00:00:00.000000Z,robo,alta,18481
4138,2020-02-20T00:00:00.000000Z,robo,critica,17402
4139,2021-08-23T00:00:00.000000Z,dano estructural,media,52167
4140,2023-03-17T00:00:00.000000Z,dano estructural,critica,17057
4141,2023-07-12T00:00:00.000000Z,robo,baja,17757
4142,2024-04-26T00:00:00.000000Z,robo,alta,17746
4143,2024-09-07T00:00:00.000000Z,dano estructural,media,17922
4144,2020-04-12T00:00:00.000000Z,accidente,media,9235167
4145,2020-10-21T00:00:00.000000Z,accidente,media,7861574
4146,2020-10-21T00:00:00.000000Z,robo,alta,16851
4147,2024-02-15T00:00:00.000000Z,accidente,media,18112
4148,2023-02-01T00:00:00.000000Z,accidente,alta,8927341
4149,2021-06-17T00:00:00.000000Z,vandalismo,media,17596
4150,2023-12-19T00:00:00.000000Z,dano estructural,alta,18465
4151,2020-08-29T00:00:00.000000Z,caida,alta,18007
4152,2022-12-07T00:00:00.000000Z,dano estructural,media,18009
4153,2020-11-26T00:00:00.000000Z,vandalismo,critica,18546
4154,2021-06-24T00:00:00.000000Z,robo,baja,18413
4155,2022-07-24T00:00:00.000000Z,vandalismo,baja,16870
4156,2021-09-12T00:00:00.000000Z,caida,baja,18375
4157,2021-12-22T00:00:00.000000Z,vandalismo,alta,17986
4158,2022-02-10T00:00:00.000000Z,dano estructural,media,5653881
4159,2020-11-14T00:00:00.000000Z,accidente,critica,5240277
4160,2021-12-09T00:00:00.000000Z,vandalismo,baja,5219935
4161,2019-10-17T00:00:00.000000Z,caida,baja,6819625
4162,2022-05-12T00:00:00.000000Z,robo,media,17097
4163,2020-02-15T00:00:00.000000Z,caida,baja,5241184
4164,2022-03-28T00:00:00.000000Z,dano estructural,baja,9294001
4165,2023-10-21T00:00:00.000000Z,accidente,alta,52195
4166,2020-04-17T00:00:00.000000Z,accidente,baja,17298
4167,2024-02-21T00:00:00.000000Z,vandalismo,baja,17987
4168,2020-01-01T00:00:00.000000Z,vandalismo,baja,18588
4169,2024-02-07T00:00:00.000000Z,robo,baja,16889
4170,2023-07-01T00:00:00.000000Z,caida,critica,17386
4171,2020-02-29T00:00:00.000000Z,dano estructural,alta,7839105
4172,2023-08-10T00:00:00.000000Z,dano estructural,critica,18452
4173,2024-10-11T00:00:00.000000Z,vandalismo,alta,17784
4174,2023-04-08T00:00:00.000000Z,caida,critica,17370
4175,2022-02-01T00:00:00.000000Z,caida,critica,18550
4176,2022-09-24T00:00:00.000000Z,dano estructural,media,17380
4177,2021-01-29T00:00:00.000000Z,vandalismo,media,4749899
4178,2020-12-30T00:00:00.000000Z,vandalismo,alta,451351
4179,2020-09-24T00:00:00.000000Z,accidente,baja,3740132
4180,2023-11-18T00:00:00.000000Z,dano estructural,baja,17108
4181,2019-12-26T00:00:00.000000Z,accidente,media,18153
4182,2020-08-19T00:00:00.000000Z,vandalismo,alta,17798
4183,2020-04-30T00:00:00.000000Z,robo,baja,5237120
4184,2024-10-05T00:00:00.000000Z,accidente,critica,16812
4185,2020-12-15T00:00:00.000000Z,caida,alta,18284
4186,2021-12-05T00:00:00.000000Z,accidente,critica,17152
4187,2020-10-25T00:00:00.000000Z,dano estructural,critica,7928031
4188,2022-04-09T00:00:00.000000Z,caida,alta,17034
4189,2024-06-18T00:00:00.000000Z,robo,alta,18446
4190,2023-08-18T00:00:00.000000Z,caida,baja,52200
4191,2022-06-08T00:00:00.000000Z,robo,media,18138
4192,2022-02-28T00:00:00.000000Z,accidente,critica,18138
4193,2024-07-27T00:00:00.000000Z,vandalismo,critica,17256
4194,2019-12-17T00:00:00.000000Z,robo,critica,3568959
4195,2021-09-05T00:00:00.000000Z,accidente,media,17084
4196,2023-10-31T00:00:00.000000Z,accidente,critica,17484
4197,2024-05-12T00:00:00.000000Z,caida,baja,16713
4198,2021-03-22T00:00:00.000000Z,accidente,media,16785
4199,2021-08-30T00:00:00.000000Z,dano estructural,media,18157
4200,2020-07-25T00:00:00.000000Z,robo,media,17547
4201,2020-07-06T00:00:00.000000Z,vandalismo,media,9046352
4202,2019-12-21T00:00:00.000000Z,accidente,alta,7928053
4203,2022-03-02T00:00:00.000000Z,dano estructural,alta,18277
4204,2024-02-24T00:00:00.000000Z,robo,alta,18259
4205,2019-11-15T00:00:00.000000Z,robo,critica,16868
4206,2022-12-10T00:00:00.000000Z,caida,baja,17096
4207,2020-01-30T00:00:00.000000Z,dano estructural,baja,18526
4208,2024-07-28T00:00:00.000000Z,caida,media,17049
4209,2023-09-06T00:00:00.000000Z,accidente,media,7862436
4210,2024-06-22T00:00:00.000000Z,caida,baja,17126
4211,2019-11-29T00:00:00.000000Z,robo,alta,17551
4212,2022-01-13T00:00:00.000000Z,robo,alta,17266
4213,2023-04-24T00:00:00.000000Z,vandalismo,baja,16693
4214,2019-12-05T00:00:00.000000Z,vandalismo,alta,17017
4215,2021-12-26T00:00:00.000000Z,caida,critica,17998
4216,2020-11-19T00:00:00.000000Z,accidente,critica,18524
4217,2024-06-05T00:00:00.000000Z,vandalismo,critica,17261
4218,2022-04-09T00:00:00.000000Z,vandalismo,media,17349
4219,2021-04-06T00:00:00.000000Z,dano estructural,media,18403
4220,2024-06-06T00:00:00.000000Z,vandalismo,media,18096
4221,2022-04-07T00:00:00.000000Z,accidente,critica,16684
4222,2023-10-08T00:00:00.000000Z,accidente,media,7595816
4223,2020-03-29T00:00:00.000000Z,accidente,alta,18461
4224,2022-08-23T00:00:00.000000Z,caida,media,18271
4225,2021-08-22T00:00:00.000000Z,robo,baja,17204
4226,2024-07-23T00:00:00.000000Z,caida,baja,18228
4227,2023-01-12T00:00:00.000000Z,vandalismo,alta,18213
4228,2021-06-25T00:00:00.000000Z,robo,critica,17326
4229,2019-12-08T00:00:00.000000Z,caida,critica,17644
4230,2021-10-23T00:00:00.000000Z,vandalismo,alta,17445
4231,2021-11-07T00:00:00.000000Z,robo,media,5802688
4232,2022-11-04T00:00:00.000000Z,accidente,alta,52119
4233,2024-09-17T00:00:00.000000Z,caida,alta,17082
4234,2022-07-18T00:00:00.000000Z,robo,baja,7125612
4235,2022-01-31T00:00:00.000000Z,accidente,baja,4730835
4236,2021-02-06T00:00:00.000000Z,caida,alta,52125
4237,2021-06-27T00:00:00.000000Z,robo,alta,17107
4238,2022-01-11T00:00:00.000000Z,caida,media,17043
4239,2020-12-20T00:00:00.000000Z,accidente,critica,17065
4240,2022-03-27T00:00:00.000000Z,robo,alta,18077
4241,2023-05-16T00:00:00.000000Z,robo,critica,5237139
4242,2020-07-31T00:00:00.000000Z,accidente,alta,16834
4243,2023-09-23T00:00:00.000000Z,caida,media,52139
4244,2021-06-03T00:00:00.000000Z,caida,critica,17821
4245,2022-01-07T00:00:00.000000Z,robo,alta,17043
4246,2024-09-01T00:00:00.000000Z,vandalismo,media,17586
4247,2024-01-27T00:00:00.000000Z,dano estructural,alta,5240297
4248,2023-05-09T00:00:00.000000Z,caida,baja,18336
4249,2020-12-20T00:00:00.000000Z,vandalismo,media,16910
4250,2022-07-13T00:00:00.000000Z,accidente,critica,18365
4251,2019-10-27T00:00:00.000000Z,robo,media,8907324
4252,2019-11-29T00:00:00.000000Z,robo,media,4983958
4253,2019-10-17T00:00:00.000000Z,accidente,critica,17655
4254,2023-12-06T00:00:00.000000Z,robo,baja,7928105
4255,2020-09-15T00:00:00.000000Z,dano estructural,alta,5653933
4256,2022-05-25T00:00:00.000000Z,robo,baja,18022
4257,2024-01-20T00:00:00.000000Z,robo,baja,8799600
4258,2023-06-08T00:00:00.000000Z,dano estructural,media,17977
4259,2023-10-28T00:00:00.000000Z,robo,media,5240105
4260,2024-03-25T00:00:00.000000Z,robo,media,18634
4261,2023-06-02T00:00:00.000000Z,dano estructural,media,17101
4262,2021-10-22T00:00:00.000000Z,caida,critica,5241178
4263,2020-04-18T00:00:00.000000Z,vandalismo,critica,16830
4264,2020-10-15T00:00:00.000000Z,vandalismo,baja,3531283
4265,2022-08-05T00:00:00.000000Z,dano estructural,alta,17670
4266,2020-10-17T00:00:00.000000Z,caida,media,9187536
4267,2021-09-06T00:00:00.000000Z,vandalismo,critica,17763
4268,2020-05-06T00:00:00.000000Z,caida,media,16712
4269,2024-04-07T00:00:00.000000Z,vandalismo,critica,18547
4270,2024-02-18T00:00:00.000000Z,vandalismo,critica,17552
4271,2020-03-29T00:00:00.000000Z,dano estructural,critica,52088
4272,2022-08-26T00:00:00.000000Z,robo,media,5241184
4273,2022-09-23T00:00:00.000000Z,accidente,baja,17611
4274,2020-07-23T00:00:00.000000Z,dano estructural,baja,17699
4275,2023-03-03T00:00:00.000000Z,accidente,critica,18410
4276,2021-10-04T00:00:00.000000Z,dano estructural,media,3573018
4277,2023-05-30T00:00:00.000000Z,vandalismo,critica,17331
4278,2021-02-10T00:00:00.000000Z,dano estructural,media,17924
4279,2019-12-17T00:00:00.000000Z,accidente,alta,18519
4280,2020-08-20T00:00:00.000000Z,dano estructural,baja,17515
4281,2022-12-18T00:00:00.000000Z,caida,critica,18412
4282,2020-03-22T00:00:00.000000Z,vandalismo,alta,17352
4283,2021-02-03T00:00:00.000000Z,dano estructural,critica,17322
4284,2023-08-31T00:00:00.000000Z,accidente,media,5219920
4285,2021-08-24T00:00:00.000000Z,vandalismo,critica,5209024
4286,2022-12-16T00:00:00.000000Z,dano estructural,media,18146
4287,2021-04-05T00:00:00.000000Z,accidente,critica,52146
4288,2024-09-14T00:00:00.000000Z,robo,critica,4987144
4289,2022-04-16T00:00:00.000000Z,dano estructural,media,18313
4290,2020-08-11T00:00:00.000000Z,vandalismo,baja,7143517
4291,2023-07-20T00:00:00.000000Z,vandalismo,alta,17454
4292,2023-09-09T00:00:00.000000Z,dano estructural,baja,52089
4293,2020-08-24T00:00:00.000000Z,robo,baja,16984
4294,2023-03-23T00:00:00.000000Z,dano estructural,media,17476
4295,2023-10-18T00:00:00.000000Z,vandalismo,critica,18211
4296,2023-01-06T00:00:00.000000Z,vandalismo,media,9046351
4297,2019-12-29T00:00:00.000000Z,caida,critica,18460
4298,2024-06-14T00:00:00.000000Z,accidente,critica,5241175
4299,2024-01-04T00:00:00.000000Z,accidente,alta,17077
4300,2020-08-02T00:00:00.000000Z,dano estructural,media,4983958
4301,2022-03-14T00:00:00.000000Z,accidente,critica,17422
4302,2023-06-08T00:00:00.000000Z,vandalismo,alta,18250
4303,2023-10-06T00:00:00.000000Z,accidente,alta,17289
4304,2020-01-04T00:00:00.000000Z,dano estructural,media,16776
4305,2020-04-08T00:00:00.000000Z,robo,critica,5654053
4306,2021-01-29T00:00:00.000000Z,vandalismo,media,6819623
4307,2023-03-30T00:00:00.000000Z,vandalismo,media,5199521
4308,2023-07-13T00:00:00.000000Z,dano estructural,alta,17070
4309,2020-08-04T00:00:00.000000Z,vandalismo,baja,17502
4310,2022-10-13T00:00:00.000000Z,vandalismo,critica,8914012
4311,2020-08-31T00:00:00.000000Z,robo,alta,17260
4312,2021-05-09T00:00:00.000000Z,accidente,critica,17896
4313,2020-02-27T00:00:00.000000Z,dano estructural,baja,16866
4314,2023-01-07T00:00:00.000000Z,robo,media,4737941
4315,2024-06-11T00:00:00.000000Z,caida,media,17431
4316,2023-05-05T00:00:00.000000Z,dano estructural,baja,17487
4317,2022-12-11T00:00:00.000000Z,dano estructural,alta,7165942
4318,2022-09-20T00:00:00.000000Z,dano estructural,alta,5208757
4319,2021-04-06T00:00:00.000000Z,caida,baja,17920
4320,2021-03-21T00:00:00.000000Z,robo,critica,17866
4321,2023-05-20T00:00:00.000000Z,vandalismo,alta,7591686
4322,2023-11-08T00:00:00.000000Z,vandalismo,media,17919
4323,2022-12-01T00:00:00.000000Z,dano estructural,alta,17475
4324,2020-12-09T00:00:00.000000Z,vandalismo,media,5241174
4325,2021-11-18T00:00:00.000000Z,vandalismo,critica,17904
4326,2022-06-27T00:00:00.000000Z,dano estructural,alta,18395
4327,2021-06-30T00:00:00.000000Z,caida,critica,52167
4328,2019-11-27T00:00:00.000000Z,caida,alta,4749890
4329,2022-08-01T00:00:00.000000Z,caida,critica,18531
4330,2023-11-04T00:00:00.000000Z,robo,critica,3568173
4331,2021-01-20T00:00:00.000000Z,accidente,alta,17802
4332,2022-09-06T00:00:00.000000Z,robo,media,52154
4333,2023-03-12T00:00:00.000000Z,vandalismo,baja,52121
4334,2019-10-22T00:00:00.000000Z,accidente,baja,7802522
4335,2021-04-30T00:00:00.000000Z,robo,baja,18445
4336,2024-07-21T00:00:00.000000Z,accidente,critica,18404
4337,2023-09-25T00:00:00.000000Z,robo,critica,17110
4338,2020-07-18T00:00:00.000000Z,vandalismo,alta,451593
4339,2022-10-10T00:00:00.000000Z,accidente,critica,4704499
4340,2023-11-04T00:00:00.000000Z,robo,alta,52153
4341,2020-05-14T00:00:00.000000Z,dano estructural,baja,5654025
4342,2024-09-23T00:00:00.000000Z,caida,media,16754
4343,2021-10-12T00:00:00.000000Z,caida,alta,17151
4344,2020-11-14T00:00:00.000000Z,accidente,baja,7126590
4345,2024-03-27T00:00:00.000000Z,vandalismo,media,18384
4346,2020-08-27T00:00:00.000000Z,vandalismo,baja,17297
4347,2022-01-23T00:00:00.000000Z,caida,baja,16983
4348,2023-04-05T00:00:00.000000Z,dano estructural,media,5219935
4349,2020-05-05T00:00:00.000000Z,caida,media,3567539
4350,2020-12-19T00:00:00.000000Z,dano estructural,alta,17453
4351,2024-10-10T00:00:00.000000Z,dano estructural,media,52156
4352,2023-07-16T00:00:00.000000Z,robo,alta,17744
4353,2022-03-14T00:00:00.000000Z,dano estructural,baja,17303
4354,2021-07-21T00:00:00.000000Z,dano estructural,critica,16743
4355,2024-02-01T00:00:00.000000Z,vandalismo,critica,17811
4356,2021-05-21T00:00:00.000000Z,vandalismo,critica,17062
4357,2023-08-30T00:00:00.000000Z,dano estructural,baja,17342
4358,2021-07-09T00:00:00.000000Z,dano estructural,alta,16943
4359,2024-10-04T00:00:00.000000Z,vandalismo,baja,9492616
4360,2020-11-10T00:00:00.000000Z,vandalismo,baja,17062
4361,2022-07-04T00:00:00.000000Z,accidente,critica,18020
4362,2022-12-14T00:00:00.000000Z,robo,media,7595815
4363,2024-10-08T00:00:00.000000Z,robo,baja,18275
4364,2020-11-02T00:00:00.000000Z,accidente,media,3569210
4365,2023-05-23T00:00:00.000000Z,vandalismo,critica,18139
4366,2019-12-08T00:00:00.000000Z,accidente,media,18036
4367,2022-11-28T00:00:00.000000Z,robo,critica,17104
4368,2020-12-11T00:00:00.000000Z,accidente,alta,18552
4369,2020-05-08T00:00:00.000000Z,dano estructural,media,17425
4370,2020-06-01T00:00:00.000000Z,caida,media,5237129
4371,2023-08-20T00:00:00.000000Z,robo,critica,18405
4372,2021-01-18T00:00:00.000000Z,dano estructural,media,16743
4373,2024-03-21T00:00:00.000000Z,accidente,baja,9277882
4374,2021-11-05T00:00:00.000000Z,caida,critica,8799648
4375,2021-12-30T00:00:00.000000Z,accidente,media,16929
4376,2021-08-07T00:00:00.000000Z,dano estructural,critica,18118
4377,2023-01-21T00:00:00.000000Z,robo,critica,18095
4378,2024-08-16T00:00:00.000000Z,dano estructural,critica,17614
4379,2020-11-22T00:00:00.000000Z,accidente,media,18188
4380,2019-11-18T00:00:00.000000Z,robo,media,4730886
4381,2021-11-17T00:00:00.000000Z,accidente,baja,17261
4382,2024-05-28T00:00:00.000000Z,caida,media,17180
4383,2023-06-01T00:00:00.000000Z,dano estructural,critica,5654057
4384,2022-12-01T00:00:00.000000Z,caida,alta,17641
4385,2023-08-01T00:00:00.000000Z,robo,baja,5653903
4386,2021-07-22T00:00:00.000000Z,robo,baja,17620
4387,2024-09-11T00:00:00.000000Z,robo,baja,17625
4388,2020-01-17T00:00:00.000000Z,accidente,alta,52065
4389,2021-06-07T00:00:00.000000Z,caida,baja,17519
4390,2023-04-09T00:00:00.000000Z,vandalismo,alta,17899
4391,2024-08-22T00:00:00.000000Z,caida,critica,17548
4392,2021-10-23T00:00:00.000000Z,vandalismo,critica,18394
4393,2021-12-08T00:00:00.000000Z,caida,media,16983
4394,2022-09-25T00:00:00.000000Z,accidente,baja,18250
4395,2022-04-20T00:00:00.000000Z,robo,baja,5240280
4396,2021-12-17T00:00:00.000000Z,accidente,baja,16850
4397,2024-09-17T00:00:00.000000Z,dano estructural,media,5219920
4398,2022-11-23T00:00:00.000000Z,dano estructural,critica,5653924
4399,2023-11-10T00:00:00.000000Z,accidente,critica,4988217
4400,2023-02-16T00:00:00.000000Z,vandalismo,critica,17901
4401,2024-12-05T00:00:00.000000Z,vandalismo,media,16665
4402,2023-06-17T00:00:00.000000Z,robo,alta,52095
4403,2019-10-25T00:00:00.000000Z,vandalismo,media,17076
4404,2024-08-02T00:00:00.000000Z,robo,media,17996
4405,2022-07-29T00:00:00.000000Z,caida,baja,17589
4406,2021-10-11T00:00:00.000000Z,caida,alta,18444
4407,2023-10-27T00:00:00.000000Z,vandalismo,media,18053
4408,2023-01-24T00:00:00.000000Z,accidente,media,18630
4409,2020-08-28T00:00:00.000000Z,caida,baja,6819620
4410,2020-10-28T00:00:00.000000Z,accidente,baja,18510
4411,2024-10-10T00:00:00.000000Z,vandalismo,media,18284
4412,2021-06-05T00:00:00.000000Z,accidente,media,17681
4413,2022-06-14T00:00:00.000000Z,accidente,media,17606
4414,2021-06-04T00:00:00.000000Z,accidente,media,18472
4415,2021-11-27T00:00:00.000000Z,accidente,alta,16697
4416,2021-08-21T00:00:00.000000Z,caida,baja,17218
4417,2019-12-04T00:00:00.000000Z,dano estructural,critica,18610
4418,2023-01-05T00:00:00.000000Z,dano estructural,baja,17960
4419,2023-02-28T00:00:00.000000Z,robo,baja,451593
4420,2020-02-17T00:00:00.000000Z,vandalismo,baja,17821
4421,2020-02-26T00:00:00.000000Z,accidente,critica,17473
4422,2021-08-26T00:00:00.000000Z,accidente,alta,16938
4423,2022-01-26T00:00:00.000000Z,vandalismo,critica,17040
4424,2021-08-04T00:00:00.000000Z,vandalismo,baja,17131
4425,2023-05-01T00:00:00.000000Z,vandalismo,alta,17353
4426,2023-01-02T00:00:00.000000Z,vandalismo,media,16975
4427,2020-02-17T00:00:00.000000Z,vandalismo,media,18113
4428,2022-07-25T00:00:00.000000Z,robo,baja,18198
4429,2023-05-07T00:00:00.000000Z,dano estructural,critica,17697
4430,2023-05-12T00:00:00.000000Z,vandalismo,baja,17156
4431,2021-03-31T00:00:00.000000Z,robo,alta,7903120
4432,2023-06-02T00:00:00.000000Z,robo,alta,17486
4433,2022-11-12T00:00:00.000000Z,vandalismo,baja,5241170
4434,2021-02-26T00:00:00.000000Z,vandalismo,media,17302
4435,2023-07-19T00:00:00.000000Z,vandalismo,alta,17431
4436,2021-05-21T00:00:00.000000Z,caida,media,4737855
4437,2021-01-28T00:00:00.000000Z,robo,alta,7168553
4438,2022-04-24T00:00:00.000000Z,caida,baja,18586
4439,2022-11-14T00:00:00.000000Z,accidente,media,5654016
4440,2024-06-17T00:00:00.000000Z,dano estructural,media,17107
4441,2022-09-06T00:00:00.000000Z,vandalismo,media,5178801
4442,2021-07-02T00:00:00.000000Z,vandalismo,baja,52105
4443,2022-06-25T00:00:00.000000Z,vandalismo,alta,5240280
4444,2020-04-06T00:00:00.000000Z,dano estructural,critica,17995
4445,2022-03-28T00:00:00.000000Z,vandalismo,alta,9263613
4446,2021-02-03T00:00:00.000000Z,accidente,alta,16907
4447,2020-06-17T00:00:00.000000Z,dano estructural,critica,17991
4448,2022-01-14T00:00:00.000000Z,vandalismo,baja,18369
4449,2020-01-26T00:00:00.000000Z,caida,critica,18617
4450,2024-07-28T00:00:00.000000Z,robo,baja,18230
4451,2024-05-09T00:00:00.000000Z,accidente,critica,17531
4452,2020-05-01T00:00:00.000000Z,vandalismo,baja,16921
4453,2022-10-06T00:00:00.000000Z,caida,critica,3573050
4454,2021-06-10T00:00:00.000000Z,accidente,critica,4749895
4455,2023-01-11T00:00:00.000000Z,dano estructural,alta,18450
4456,2021-01-19T00:00:00.000000Z,caida,alta,18072
4457,2022-12-20T00:00:00.000000Z,dano estructural,baja,17416
4458,2024-07-17T00:00:00.000000Z,robo,media,17434
4459,2023-03-27T00:00:00.000000Z,accidente,media,7126585
4460,2020-10-23T00:00:00.000000Z,robo,alta,16942
4461,2022-06-06T00:00:00.000000Z,dano estructural,baja,5237109
4462,2020-05-12T00:00:00.000000Z,accidente,critica,4737941
4463,2024-05-15T00:00:00.000000Z,vandalismo,alta,16842
4464,2023-05-04T00:00:00.000000Z,vandalismo,baja,17322
4465,2022-08-12T00:00:00.000000Z,robo,alta,5240280
4466,2024-10-14T00:00:00.000000Z,dano estructural,critica,18009
4467,2024-02-17T00:00:00.000000Z,caida,critica,6819612
4468,2020-01-23T00:00:00.000000Z,robo,critica,18427
4469,2022-10-11T00:00:00.000000Z,dano estructural,critica,7933004
4470,2022-02-16T00:00:00.000000Z,robo,alta,17146
4471,2019-12-02T00:00:00.000000Z,caida,critica,17210
4472,2020-03-26T00:00:00.000000Z,dano estructural,alta,16913
4473,2023-08-29T00:00:00.000000Z,dano estructural,baja,16700
4474,2024-09-15T00:00:00.000000Z,caida,alta,8800261
4475,2024-06-18T00:00:00.000000Z,dano estructural,critica,17135
4476,2024-09-04T00:00:00.000000Z,accidente,alta,5653909
4477,2024-02-05T00:00:00.000000Z,dano estructural,baja,52040
4478,2023-03-23T00:00:00.000000Z,accidente,baja,17023
4479,2021-09-19T00:00:00.000000Z,accidente,alta,16753
4480,2021-08-29T00:00:00.000000Z,accidente,baja,18515
4481,2023-04-23T00:00:00.000000Z,vandalismo,baja,7144275
4482,2020-08-25T00:00:00.000000Z,accidente,critica,17462
4483,2021-07-11T00:00:00.000000Z,dano estructural,alta,17381
4484,2020-09-02T00:00:00.000000Z,accidente,baja,17800
4485,2020-06-05T00:00:00.000000Z,robo,baja,7595816
4486,2020-09-02T00:00:00.000000Z,vandalismo,alta,5213824
4487,2020-06-24T00:00:00.000000Z,accidente,alta,5241186
4488,2020-10-08T00:00:00.000000Z,accidente,media,5241183
4489,2019-11-30T00:00:00.000000Z,caida,alta,18211
4490,2021-02-23T00:00:00.000000Z,caida,critica,17807
4491,2020-11-11T00:00:00.000000Z,accidente,critica,5654012
4492,2023-12-26T00:00:00.000000Z,caida,baja,17464
4493,2024-09-18T00:00:00.000000Z,caida,media,3573330
4494,2021-09-06T00:00:00.000000Z,dano estructural,baja,18187
4495,2024-04-30T00:00:00.000000Z,accidente,media,7356676
4496,2021-10-24T00:00:00.000000Z,caida,baja,5174650
4497,2024-07-18T00:00:00.000000Z,vandalismo,alta,17701
4498,2023-10-14T00:00:00.000000Z,robo,critica,6819622
4499,2023-09-10T00:00:00.000000Z,dano estructural,baja,16867
4500,2024-04-09T00:00:00.000000Z,vandalismo,media,52181
4501,2021-03-22T00:00:00.000000Z,accidente,media,7403980
4502,2024-06-24T00:00:00.000000Z,dano estructural,critica,16976
4503,2023-05-17T00:00:00.000000Z,robo,alta,5237119
4504,2021-11-19T00:00:00.000000Z,dano estructural,media,18547
4505,2022-05-06T00:00:00.000000Z,caida,media,17651
4506,2023-02-01T00:00:00.000000Z,accidente,alta,16931
4507,2021-03-22T00:00:00.000000Z,dano estructural,critica,5195385
4508,2023-07-29T00:00:00.000000Z,accidente,baja,16753
4509,2022-09-12T00:00:00.000000Z,accidente,alta,18017
4510,2024-03-16T00:00:00.000000Z,caida,media,17814
4511,2020-05-07T00:00:00.000000Z,accidente,critica,5246189
4512,2022-12-15T00:00:00.000000Z,dano estructural,media,18594
4513,2020-01-22T00:00:00.000000Z,robo,baja,9503906
4514,2023-05-31T00:00:00.000000Z,dano estructural,media,17824
4515,2021-11-23T00:00:00.000000Z,accidente,critica,17957
4516,2020-07-19T00:00:00.000000Z,dano estructural,critica,17049
4517,2023-01-15T00:00:00.000000Z,dano estructural,baja,17870
4518,2022-01-28T00:00:00.000000Z,robo,alta,17339
4519,2020-10-15T00:00:00.000000Z,robo,media,17637
4520,2023-07-18T00:00:00.000000Z,dano estructural,baja,17854
4521,2021-08-02T00:00:00.000000Z,robo,alta,17274
4522,2024-02-08T00:00:00.000000Z,vandalismo,media,18262
4523,2022-06-30T00:00:00.000000Z,robo,critica,17295
4524,2021-05-01T00:00:00.000000Z,dano estructural,media,52121
4525,2023-02-21T00:00:00.000000Z,accidente,critica,17747
4526,2022-09-15T00:00:00.000000Z,vandalismo,alta,18121
4527,2022-05-21T00:00:00.000000Z,dano estructural,critica,17714
4528,2023-11-14T00:00:00.000000Z,dano estructural,media,8218587
4529,2020-01-16T00:00:00.000000Z,dano estructural,media,18236
4530,2021-03-07T00:00:00.000000Z,dano estructural,alta,16898
4531,2019-12-07T00:00:00.000000Z,robo,critica,3573056
4532,2020-05-16T00:00:00.000000Z,dano estructural,alta,18606
4533,2024-08-29T00:00:00.000000Z,accidente,critica,17535
4534,2021-02-07T00:00:00.000000Z,vandalismo,critica,17738
4535,2020-02-12T00:00:00.000000Z,robo,critica,18495
4536,2019-11-21T00:00:00.000000Z,vandalismo,baja,18077
4537,2023-07-17T00:00:00.000000Z,accidente,baja,5241182
