ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo,COORD_GIS,SISTEMA_COORD
5237138,area de juegos/especial,166,valdefuentes,16.0,hortaleza,operativo,448003.61,4482283.8,40.4896244,-3.61354723,avenida,avenida de las fuerzas armadas,11,28055.0,5237138-DIRECCION_AUX-desconocido,31030745.0,2022-09-21 00:00:00,C168208,6,7,infantil,"[-3.61354723, 40.4896244]",WGS84
5240275,area de juegos/especial,21,imperial,2.0,arganzuela,operativo,438785.13,4473397.73,40.40894664,-3.72145936,5240275-TIPO_VIA-desconocido,5240275-NOM_VIA-desconocido,5240275-NUM_VIA-desconocido,28005.0,5240275-DIRECCION_AUX-desconocido,31011490.0,fecha_incorrecta,ai_900007,6,5,infantil,"[-3.72145936, 40.40894664]",WGS84
5240278,area de juegos/especial,91,casa de campo,9.0,moncloa - aravaca,operativo,438690.91,4474628.05,40.42002296,-3.72268829,5240278-TIPO_VIA-desconocido,5240278-NOM_VIA-desconocido,5240278-NUM_VIA-desconocido,28005.0,5240278-DIRECCION_AUX-desconocido,31011490.0,fecha_incorrecta,ai_900003,6,2,infantil,"[-3.72268829, 40.42002296]",WGS84
5240280,area de juegos/especial,102,puerta del angel,10.0,latina,operativo,438580.93,4474070.35,40.41499085,-3.72393074,5240280-TIPO_VIA-desconocido,5240280-NOM_VIA-desconocido,5240280-NUM_VIA-desconocido,28005.0,5240280-DIRECCION_AUX-desconocido,31011490.0,fecha_incorrecta,ai_900001,6,8,infantil,"[-3.72393074, 40.41499085]",WGS84
5240282,area de juegos/especial,102,puerta del angel,10.0,latina,operativo,438603.74,4473777.14,40.41235117,-3.72363361,5240282-TIPO_VIA-desconocido,5240282-NOM_VIA-desconocido,5240282-NUM_VIA-desconocido,28005.0,5240282-DIRECCION_AUX-desconocido,31011490.0,fecha_incorrecta,ai_900006,6,19,infantil,"[-3.72363361, 40.41235117]",WGS84
5240284,area de juegos/especial,22,acacias,2.0,arganzuela,operativo,440045.8,4472038.31,40.39679207,-3.70647453,5240284-TIPO_VIA-desconocido,5240284-NOM_VIA-desconocido,5240284-NUM_VIA-desconocido,28005.0,5240284-DIRECCION_AUX-desconocido,31011490.0,fecha_incorrecta,ai_900016,6,7,infantil,"[-3.70647453, 40.39679207]",WGS84
5240286,area de juegos/especial,101,los carmenes,10.0,latina,operativo,438721.571,4473389.83,40.40887079,-3.72220762,5240286-TIPO_VIA-desconocido,5240286-NOM_VIA-desconocido,5240286-NUM_VIA-desconocido,28005.0,5240286-DIRECCION_AUX-desconocido,31011490.0,fecha_incorrecta,ai_900005,6,6,infantil,"[-3.72220762, 40.40887079]",WGS84
5240288,area de juegos/especial,101,los carmenes,10.0,latina,operativo,438639.984,4472994.919,40.40530725,-3.72313103,5240288-TIPO_VIA-desconocido,5240288-NOM_VIA-desconocido,5240288-NUM_VIA-desconocido,28005.0,5240288-DIRECCION_AUX-desconocido,31011490.0,fecha_incorrecta,ai_900004,6,12,infantil,"[-3.72313103, 40.40530725]",WGS84
5240310,area de juegos/especial,113,san isidro,11.0,carabanchel,operativo,439112.51,4472342.66,40.39946609,-3.71750031,5240310-TIPO_VIA-desconocido,5240310-NOM_VIA-desconocido,5240310-NUM_VIA-desconocido,28005.0,5240310-DIRECCION_AUX-desconocido,31011490.0,fecha_incorrecta,ai_900008,6,11,infantil,"[-3.71750031, 40.39946609]",WGS84
5240323,area de juegos/especial,111,comillas,11.0,carabanchel,operativo,439481.285,4472146.995,40.39773033,-3.71313638,5240323-TIPO_VIA-desconocido,5240323-NOM_VIA-desconocido,5240323-NUM_VIA-desconocido,28005.0,5240323-DIRECCION_AUX-desconocido,31011490.0,fecha_incorrecta,ai_900021,6,9,infantil,"[-3.71313638, 40.39773033]",WGS84
5240325,area de juegos/especial,125,moscardo,12.0,usera,operativo,440468.57,4471505.08,40.39201879,-3.7014433,5240325-TIPO_VIA-desconocido,5240325-NOM_VIA-desconocido,5240325-NUM_VIA-desconocido,28005.0,5240325-DIRECCION_AUX-desconocido,31011490.0,fecha_incorrecta,ai_900019,6,11,infantil,"[-3.7014433, 40.39201879]",WGS84
5240327,area de juegos/especial,125,moscardo,12.0,usera,operativo,440698.19,4471178.64,40.38909443,-3.69870754,5240327-TIPO_VIA-desconocido,5240327-NOM_VIA-desconocido,5240327-NUM_VIA-desconocido,28005.0,5240327-DIRECCION_AUX-desconocido,31011490.0,2018-08-16T00:00:00.000000Z,ai_900022,6,6,infantil,"[-3.69870754, 40.38909443]",WGS84
5241169,area de juegos/especial,143,marroquina,14.0,moratalaz,operativo,445424.68,4473625.51,40.41146038,-3.64323219,avenida,avenida del doctor garcia tapia,125,28030.0,5241169-DIRECCION_AUX-desconocido,31046138.0,03/07/2023,C147111,6,14,infantil,"[-3.64323219, 40.41146038]",WGS84
5241171,area de juegos/especial,143,marroquina,14.0,moratalaz,operativo,445636.36,4473512.34,40.41045473,-3.64072778,avenida,avenida del doctor garcia tapia,125,28030.0,5241171-DIRECCION_AUX-desconocido,31046138.0,03/07/2023,C147111,6,13,infantil,"[-3.64072778, 40.41045473]",WGS84
5241173,area de juegos/especial,143,marroquina,14.0,moratalaz,operativo,446217.79,4473639.9,40.41164164,-3.63388625,avenida,avenida del doctor garcia tapia,125,28030.0,5241173-DIRECCION_AUX-desconocido,31046138.0,03/07/2023,C147111,6,8,infantil,"[-3.63388625, 40.41164164]",WGS84
18344,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,447653.538,4468820.691,40.3683185,-3.61656916,avenida,la gavia,66,28051.0,"avda cerro milano, 000003",31045482.0,2008-01-01T00:00:00.000000Z,18066,ae21,34,infantil,"[-3.61656916, 40.3683185]",WGS84
18346,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,449016.909,4468018.938,40.36118022,-3.60044728,calle,embalse de manzanares,2,28051.0,"embalse de manzanares, 000002",31028536.0,2008-01-01T00:00:00.000000Z,18068,ae21,11,infantil,"[-3.60044728, 40.36118022]",WGS84
18348,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,448821.207,4469521.19,40.37470161,-3.60287259,calle,real de arganda,78,28031.0,"real de arganda, 000078",31004140.0,2008-01-01T00:00:00.000000Z,18070,ae21,10,infantil,"[-3.60287259, 40.37470161]",WGS84
18350,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,449438.514,4468506.019,40.36559388,-3.59552074,calle,canada del santisimo,27,28051.0,"canada del santisimo, 000027",31040165.0,2007-01-01T00:00:00.000000Z,18073,ae21,11,infantil,"[-3.59552074, 40.36559388]",WGS84
18352,area infantil,182,santa eugenia,18.0,villa de vallecas,operativo,447849.942,4470213.088,40.3808745,-3.61436983,calle,enrique garcia alvarez,6,28031.0,"enrique garcia alvarez, 000006",31047216.0,2009-01-01T00:00:00.000000Z,18075,ae21,9,infantil,"[-3.61436983, 40.3808745]",WGS84
18354,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,448310.959,4469846.591,40.37760156,-3.60890924,calle,mazateron,8,28051.0,"mazateron, 000008",31022359.0,2006-01-01T00:00:00.000000Z,18077,ae21,11,infantil,"[-3.60890924, 40.37760156]",WGS84
18358,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,447827.627,4473278.029,40.40848414,-3.61488382,calle,casalarreina,32,28032.0,"casalarreina, 000032",31045386.0,2007-01-01T00:00:00.000000Z,19001,ae21,27,infantil,"[-3.61488382, 40.40848414]",WGS84
18359,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,447881.236,4472978.444,40.40578864,-3.6142275,calle,herce,8,28032.0,"herce, 000008",31033169.0,2003-01-01T00:00:00.000000Z,19003,ae21,10,infantil,"[-3.6142275, 40.40578864]",WGS84
18360,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,447924.258,4472966.614,40.40568476,-3.61371954,calle,herce,13,28032.0,"herce, 000013",11133220.0,2003-01-01T00:00:00.000000Z,19004,ae21,15,infantil,"[-3.61371954, 40.40568476]",WGS84
18361,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448017.422,4473074.625,40.40666361,-3.61263047,calle,calahorra,13,28032.0,"calahorra, 000013",11133157.0,2003-01-01T00:00:00.000000Z,19005,ae21,7,infantil,"[-3.61263047, 40.40666361]",WGS84
18362,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448158.993,4473472.464,40.41025643,-3.61099452,calle,lardero,3 b,28032.0,"lardero, 000003  b",31039985.0,2003-01-01T00:00:00.000000Z,19006,ae21,29,infantil,"[-3.61099452, 40.41025643]",WGS84
18363,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448300.422,4473477.391,40.41030962,-3.60932813,plaza,vicalvarada,1,28032.0,"pz vicalvarada, 000001",31020700.0,2012-01-10T00:00:00.000000Z,19007,ae21,14,infantil,"[-3.60932813, 40.41030962]",WGS84
5241175,area de juegos/especial,143,marroquina,14.0,moratalaz,operativo,446182.61,4473745.58,40.4125914,-3.6343098,avenida,avenida del doctor garcia tapia,125,28030.0,5241175-DIRECCION_AUX-desconocido,31046138.0,03/07/2023,C147111,6,1,infantil,"[-3.6343098, 40.4125914]",WGS84
5241177,area de juegos/especial,143,marroquina,14.0,moratalaz,operativo,446198.27,4473742.81,40.41256746,-3.634125,avenida,avenida del doctor garcia tapia,125,28030.0,5241177-DIRECCION_AUX-desconocido,31046138.0,03/07/2023,C147111,6,1,infantil,"[-3.634125, 40.41256746]",WGS84
5241179,area de juegos/especial,142,horcajo,14.0,moratalaz,operativo,446690.76,4473546.73,40.41083273,-3.62830426,avenida,avenida del doctor garcia tapia,125,28030.0,5241179-DIRECCION_AUX-desconocido,31046138.0,03/07/2023,C147111,6,2,infantil,"[-3.62830426, 40.41083273]",WGS84
5241181,area de juegos/especial,142,horcajo,14.0,moratalaz,operativo,446767.2,4473469.36,40.41014063,-3.62739691,avenida,avenida del doctor garcia tapia,125,28030.0,5241181-DIRECCION_AUX-desconocido,31046138.0,03/07/2023,C147111,6,4,infantil,"[-3.62739691, 40.41014063]",WGS84
5246181,area de juegos/especial,91,casa de campo,9.0,moncloa - aravaca,operativo,434427.48,4472594.89,40.40138253,-3.77273026,paseo,paseo puerta del angel,1,28011.0,5246181-DIRECCION_AUX-desconocido,20148982.0,fecha_incorrecta,D105509,6,13,infantil,"[-3.77273026, 40.40138253]",WGS84
5246183,area de juegos/especial,91,casa de campo,9.0,moncloa - aravaca,operativo,435913.55,4473131.33,40.40633069,-3.75527335,paseo,paseo puerta del angel,1,28011.0,5246183-DIRECCION_AUX-desconocido,20148982.0,fecha_incorrecta,D105509,6,10,infantil,"[-3.75527335, 40.40633069]",WGS84
5246185,area de juegos/especial,91,casa de campo,9.0,moncloa - aravaca,operativo,436712.78,4473483.82,40.4095672,-3.74589006,paseo,paseo puerta del angel,1,28011.0,5246185-DIRECCION_AUX-desconocido,20148982.0,fecha_incorrecta,D105509,6,10,infantil,"[-3.74589006, 40.4095672]",WGS84
5246187,area de juegos/especial,91,casa de campo,9.0,moncloa - aravaca,operativo,434001.18,4473792.44,40.41213678,-3.77787769,paseo,paseo puerta del angel,1,28011.0,5246187-DIRECCION_AUX-desconocido,20148982.0,fecha_incorrecta,D105509,6,38,infantil,"[-3.77787769, 40.41213678]",WGS84
5246189,area de juegos/especial,91,casa de campo,9.0,moncloa - aravaca,operativo,435553.56,4473628.27,40.41077952,-3.75956589,paseo,paseo puerta del angel,1,28011.0,5246189-DIRECCION_AUX-desconocido,20148982.0,fecha_incorrecta,D105509,6,13,infantil,"[-3.75956589, 40.41077952]",WGS84
5246191,area de juegos/especial,91,casa de campo,9.0,moncloa - aravaca,operativo,437480.14,4474457.46,40.41839613,-3.73694251,paseo,paseo puerta del angel,1,28011.0,5246191-DIRECCION_AUX-desconocido,20148982.0,fecha_incorrecta,D105509,6,2,infantil,"[-3.73694251, 40.41839613]",WGS84
5246193,area de juegos/especial,91,casa de campo,9.0,moncloa - aravaca,operativo,437672.21,4474731.12,40.42087578,-3.73470551,paseo,paseo puerta del angel,1,28011.0,5246193-DIRECCION_AUX-desconocido,20148982.0,fecha_incorrecta,D105509,6,9,infantil,"[-3.73470551, 40.42087578]",WGS84
5272338,area infantil,207,canillejas,20.0,san blas - canillejas,operativo,448110.73,4476458.17,40.43715054,-3.61180696,calle,fenelon,4 c,28022.0,"C · CALLE FENELÓN , ASCENDIENTE 1: 207 · CANILLEJ",20159315.0,2007-01-01T00:00:00.000000Z,20214,ae21,13,infantil,"[-3.61180696, 40.43715054]",WGS84
5653851,area de juegos/especial,11,palacio,1.0,centro,operativo,439588.322,4474344.568,40.41753487,-3.71208379,5653851-TIPO_VIA-desconocido,5653851-NOM_VIA-desconocido,5653851-NUM_VIA-desconocido,5653851-COD_POSTAL-desconocido,5653851-DIRECCION_AUX-desconocido,5653851-NDP-desconocido,2012-05-17T00:00:00.000000Z,5653851-CODIGO_INTERNO-desconocido,6,35,infantil,"[-3.71208379, 40.41753487]",WGS84
5802688,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,446843.132,4469757.817,40.37670949,-3.62619223,calle,villar del olmo,4 c,28031.0,"villar del olmo, 000004  c",31020611.0,2020-02-21T00:00:00.000000Z,18097,ae21,4,infantil,"[-3.62619223, 40.37670949]",WGS84
18365,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448427.061,4473459.419,40.41015557,-3.6078342,calle,vereda del pinar,8,28032.0,"vereda del pinar, 000008",20047865.0,2005-01-01T00:00:00.000000Z,19009,ae21,8,infantil,"[-3.6078342, 40.41015557]",WGS84
18367,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448613.71,4473094.91,40.40688337,-3.60560505,calle,villajimena,107,28032.0,"villajimena, 000107",11132990.0,2003-01-01T00:00:00.000000Z,19010,ae21,7,infantil,"[-3.60560505, 40.40688337]",WGS84
18371,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448921.62,4472933.78,40.40545076,-3.60196348,calle,forges,13,28032.0,"forges, 000013",11132945.0,2006-01-01T00:00:00.000000Z,19014,ae21,8,infantil,"[-3.60196348, 40.40545076]",WGS84
18372,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,446792.782,4471860.203,40.39564596,-3.62696091,calle,pergamino,1,28032.0,"pergamino, 000001",20120688.0,06/02/11,19015,ae21,8,infantil,"[-3.62696091, 40.39564596]",WGS84
18379,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448336.49,4472744.55,40.40370994,-3.60884357,calle,lago sanabria,1,28032.0,"lago sanabria, 000001",20171999.0,2003-01-01T00:00:00.000000Z,19021,ae21,9,infantil,"[-3.60884357, 40.40370994]",WGS84
18382,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,447443.974,4472483.455,40.40130197,-3.61933954,plaza,juan carlos onetti,4,28032.0,"pz juan carlos onetti, 000004",20144593.0,2003-01-01T00:00:00.000000Z,19024,ae21,7,infantil,"[-3.61933954, 40.40130197]",WGS84
18383,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,447388.5,4472307.49,40.39971326,-3.61997869,plaza,juan rof carballo,3,28032.0,"pz juan rof carballo, 000003",20144604.0,2003-01-01T00:00:00.000000Z,19025,ae21,9,infantil,"[-3.61997869, 40.39971326]",WGS84
18387,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,446939.45,4472544.26,40.40181774,-3.62528978,calle,ladera de los almendros,18e,28032.0,"ladera de los almendros, 000018  e",20161345.0,2008-01-01T00:00:00.000000Z,19029,ae21,3,infantil,"[-3.62528978, 40.40181774]",WGS84
18390,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,447258.004,4472044.628,40.39733697,-3.62149461,bulevar,jose prat,30,28032.0,"bvar jose prat, 000030",20124441.0,2003-01-01T00:00:00.000000Z,19031,ae21,15,infantil,"[-3.62149461, 40.39733697]",WGS84
18393,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,447017.47,4472130.06,40.39809133,-3.62433593,bulevar,jose prat,7c,28032.0,"bvar jose prat, 000007  c",20124364.0,2006-01-01T00:00:00.000000Z,19034,ae21,11,infantil,"[-3.62433593, 40.39809133]",WGS84
18396,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448430.85,4472416.463,40.40076017,-3.60770503,calle,prat,57,28032.0,"prat, 000057",31047308.0,06/02/11,19037,ae21,7,infantil,"[-3.60770503, 40.40076017]",WGS84
18397,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,447183.825,4472566.67,40.40203516,-3.62241197,plaza,rosa chacel,9,28032.0,"pz rosa chacel, 000009",20144584.0,2003-01-01T00:00:00.000000Z,19038,ae21,5,infantil,"[-3.62241197, 40.40203516]",WGS84
5892353,area infantil,166,valdefuentes,16.0,hortaleza,operativo,448382.39,4482903.33,40.49522909,-3.6091284,avenida,secundino zuazo,143,28055.0,5892353-DIRECCION_AUX-desconocido,31039717.0,2020-01-20T00:00:00.000000Z,16236,ae21,4,infantil,"[-3.6091284, 40.49522909]",WGS84
6819612,area de juegos/especial,123,san fermin,12.0,usera,operativo,441512.94,4469640.26,40.37529345,-3.68896743,6819612-TIPO_VIA-desconocido,6819612-NOM_VIA-desconocido,6819612-NUM_VIA-desconocido,0.0,6819612-DIRECCION_AUX-desconocido,6819612-NDP-desconocido,6819612,ai_100001,6,13,infantil,"[-3.68896743, 40.37529345]",WGS84
6819614,area de juegos/especial,131,entrevias,13.0,puente de vallecas,operativo,441736.34,4469988.42,40.37844552,-3.68636782,6819614-TIPO_VIA-desconocido,6819614-NOM_VIA-desconocido,6819614-NUM_VIA-desconocido,0.0,6819614-DIRECCION_AUX-desconocido,6819614-NDP-desconocido,6819614,ai_100003,6,1,infantil,"[-3.68636782, 40.37844552]",WGS84
6819616,area de juegos/especial,123,san fermin,12.0,usera,operativo,441540.55,4469414.91,40.37326531,-3.68862154,6819616-TIPO_VIA-desconocido,6819616-NOM_VIA-desconocido,6819616-NUM_VIA-desconocido,0.0,6819616-DIRECCION_AUX-desconocido,6819616-NDP-desconocido,2018-05-10T00:00:00.000000Z,ai_100006,6,13,infantil,"[-3.68862154, 40.37326531]",WGS84
6819618,area de juegos/especial,123,san fermin,12.0,usera,operativo,441960.43,4468277.04,40.36304405,-3.68357234,6819618-TIPO_VIA-desconocido,6819618-NOM_VIA-desconocido,6819618-NUM_VIA-desconocido,0.0,6819618-DIRECCION_AUX-desconocido,6819618-NDP-desconocido,2018-10-26T00:00:00.000000Z,ai_100008,6,2,infantil,"[-3.68357234, 40.36304405]",WGS84
6819620,area de juegos/especial,173,butarque,17.0,villaverde,operativo,442208.7,4467525.47,40.3562907,-3.6805804,6819620-TIPO_VIA-desconocido,6819620-NOM_VIA-desconocido,6819620-NUM_VIA-desconocido,0.0,6819620-DIRECCION_AUX-desconocido,6819620-NDP-desconocido,2019-03-10T00:00:00.000000Z,ai_100010,6,4,infantil,"[-3.6805804, 40.3562907]",WGS84
6819622,area de juegos/especial,131,entrevias,13.0,puente de vallecas,operativo,441695.94,4469495.18,40.37399931,-3.6867986,6819622-TIPO_VIA-desconocido,6819622-NOM_VIA-desconocido,6819622-NUM_VIA-desconocido,0.0,6819622-DIRECCION_AUX-desconocido,6819622-NDP-desconocido,2020-01-15T00:00:00.000000Z,ai_100012,6,5,infantil,"[-3.6867986, 40.37399931]",WGS84
6880820,area de juegos/especial,173,butarque,17.0,villaverde,operativo,442711.6,4467136.8,40.35282402,-3.67462348,6880820-TIPO_VIA-desconocido,6880820-NOM_VIA-desconocido,6880820-NUM_VIA-desconocido,0.0,6880820-DIRECCION_AUX-desconocido,6880820-NDP-desconocido,6880820,ai_100012,6,3,infantil,"[-3.67462348, 40.35282402]",WGS84
7059771,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,444006.2,4471313.41,40.39053744,-3.65974618,calle,payaso fofo,9,28018.0,CALLE DEL PAYASO FOFO 9,20081838.0,2020-05-25T00:00:00.000000Z,13172,ae21,12,infantil,"[-3.65974618, 40.39053744]",WGS84
7072722,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,443985.43,4471228.691,40.38977284,-3.65998344,calle,sierra bermeja,45,28018.0,calle de la sierra bermeja 45,31056278.0,2020-05-26T00:00:00.000000Z,13173,ae21,7,infantil,"[-3.65998344, 40.38977284]",WGS84
7107693,area infantil,87,mirasierra,8.0,fuencarral - el pardo,operativo,438096.51,4482340.38,40.4894544,-3.7304463,calle,madre teresa de calcuta,16,28049.0,maria de maeztu 90,31062313.0,2020-05-19T00:00:00.000000Z,8192,ae21,12,infantil,"[-3.7304463, 40.4894544]",WGS84
7107694,area infantil,87,mirasierra,8.0,fuencarral - el pardo,operativo,438059.86,4482254.82,40.48868092,-3.73087037,calle,maria de maeztu,24,28049.0,maria de maeztu 90,31054541.0,2020-05-19T00:00:00.000000Z,8193,ae21,6,infantil,"[-3.73087037, 40.48868092]",WGS84
7107699,area infantil,102,puerta del angel,10.0,latina,operativo,437520.36,4473014.96,40.40540452,-3.7363268,calle,san canuto,16,28011.0,7107699-DIRECCION_AUX-desconocido,11062270.0,2020-05-29T00:00:00.000000Z,10157,ae21,8,infantil,"[-3.7363268, 40.40540452]",WGS84
7125603,area infantil,87,mirasierra,8.0,fuencarral - el pardo,operativo,437961.92,4482150.11,40.48773035,-3.73201568,calle,madre teresa de calcuta,12,28049.0,7125603-DIRECCION_AUX-desconocido,31062312.0,25/06/20,8195,ae21,8,infantil,"[-3.73201568, 40.48773035]",WGS84
18400,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,447776.78,4473464.533,40.4101611,-3.61549835,calle,ezcaray,3,28032.0,"ezcaray, 000003",11133387.0,06/02/11,19041,ae21,4,infantil,"[-3.61549835, 40.4101611]",WGS84
18406,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,449767.63,4472954.5,40.40568889,-3.59199532,calle,abad juan catalan,38,28032.0,"abad juan catalan, 000038",31009492.0,2007-01-01T00:00:00.000000Z,19047,ae21,14,infantil,"[-3.59199532, 40.40568889]",WGS84
18407,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,447126.75,4472389.82,40.40043836,-3.62306984,calle,raya,10c,28032.0,"raya, 000010  c",20124799.0,2005-01-01T00:00:00.000000Z,19048,ae21,5,infantil,"[-3.62306984, 40.40043836]",WGS84
18408,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448030.845,4472611.732,40.40249441,-3.61243449,calle,prat,54,28032.0,"prat, 000054",31037338.0,22/12/23,19050,ae21,9,infantil,"[-3.61243449, 40.40249441]",WGS84
18410,area infantil,193,valderrivas,19.0,vicalvaro,operativo,448572.722,4471679.108,40.39412635,-3.60597371,calle,minerva,155,28032.0,"minerva, 000155",20180439.0,2007-01-01T00:00:00.000000Z,19052,ae21,7,infantil,"[-3.60597371, 40.39412635]",WGS84
18413,area infantil,193,valderrivas,19.0,vicalvaro,operativo,448765.233,4471970.587,40.39676405,-3.6037289,calle,campo de la torre,29,28032.0,"campo de la torre, 000029",20180535.0,2010-01-01T00:00:00.000000Z,19055,ae21,14,infantil,"[-3.6037289, 40.39676405]",WGS84
18417,area infantil,208,el salvador,20.0,san blas - canillejas,operativo,445352.11,4477622.89,40.44746627,-3.6444311,calle,telemaco,14,28027.0,"c · calle telemaco 14 , ascendiente 1: 208 · salv",11139295.0,2008-01-01T00:00:00.000000Z,20001,ae21,4,infantil,"[-3.6444311, 40.44746627]",WGS84
18419,area infantil,208,el salvador,20.0,san blas - canillejas,operativo,447080.28,4477226.58,40.44400789,-3.62401993,avenida,veinticinco de septiembre,6,28027.0,"pza · plaza ensidesa , ascendiente 1: 208 · salva",31052504.0,2006-01-01T00:00:00.000000Z,20003,ae21,16,infantil,"[-3.62401993, 40.44400789]",WGS84
18421,area infantil,208,el salvador,20.0,san blas - canillejas,operativo,446467.36,4477274.1,40.44439674,-3.63125097,calle,miami,57,28027.0,"c · calle miami , ascendiente 1: 208 · salvador ,",20109251.0,2004-01-01T00:00:00.000000Z,20005,ae21,6,infantil,"[-3.63125097, 40.44439674]",WGS84
18423,area infantil,208,el salvador,20.0,san blas - canillejas,operativo,446608.87,4477034.81,40.44225018,-3.62956228,calle,miami,35 a,28027.0,"c · calle miami 39 , ascendiente 1: 208 · salvado",20147133.0,2004-01-01T00:00:00.000000Z,20007,ae21,6,infantil,"[-3.62956228, 40.44225018]",WGS84
18425,area infantil,208,el salvador,20.0,san blas - canillejas,operativo,446320.29,4476776.15,40.43990144,-3.63294303,calle,alcala,477,28027.0,"c · calle riobamba 4 , ascendiente 1: 208 · salva",20052815.0,2009-01-01T00:00:00.000000Z,20009,ae21,6,infantil,"[-3.63294303, 40.43990144]",WGS84
18427,area infantil,208,el salvador,20.0,san blas - canillejas,operativo,446214.17,4476839.5,40.44046528,-3.63419959,calle,riobamba,13,28027.0,"c · calle riobamba , ascendiente 1: 208 · salvado",20109449.0,15/01/2024,20010,ae21,10,infantil,"[-3.63419959, 40.44046528]",WGS84
7125619,area infantil,82,fuentelarreina,8.0,fuencarral - el pardo,operativo,437822.64,4482039.15,40.48672036,-3.7336481,calle,gloria fuertes,4,28049.0,7125619-DIRECCION_AUX-desconocido,31062285.0,2020-06-25T00:00:00.000000Z,8196,ae21,10,infantil,"[-3.7336481, 40.48672036]",WGS84
7125630,area infantil,83,penagrande,8.0,fuencarral - el pardo,operativo,438845.98,4481657.03,40.48335411,-3.72153748,calle,pico de majalasna,3,28035.0,7125630-DIRECCION_AUX-desconocido,20073723.0,2020-06-25T00:00:00.000000Z,8197,ae21,5,infantil,"[-3.72153748, 40.48335411]",WGS84
7125671,area infantil,194,el canaveral,19.0,vicalvaro,operativo,452298.88,4473172.03,40.40779744,-3.5621819,calle,canada de vicalvaro a san fernando,4,28052.0,CAÑADA DE VICALVARO A SAN FERNANDO 4,31040266.0,2020-06-25T00:00:00.000000Z,19065,ae21,7,infantil,"[-3.5621819, 40.40779744]",WGS84
7126517,area infantil,194,el canaveral,19.0,vicalvaro,operativo,452545.99,4472247.79,40.39948532,-3.55920081,calle,enrique urquijo,64,28052.0,CALLE DE ENRIQUE URQUIJO 64,31061598.0,2020-06-25T00:00:00.000000Z,19066,ae21,11,infantil,"[-3.55920081, 40.39948532]",WGS84
7126531,area infantil,194,el canaveral,19.0,vicalvaro,operativo,452717.71,4472127.98,40.39841575,-3.55716844,calle,padre gregorio de cespedes,30,28052.0,CALLE DEL PADRE GREGORIO DE CESPEDES 30,31040445.0,2020-06-24T00:00:00.000000Z,19067,ae21,10,infantil,"[-3.55716844, 40.39841575]",WGS84
7127772,area infantil,61,bellas vistas,6.0,tetuan,operativo,440298.08,4478293.11,40.4531563,-3.70408929,calle,goiri,19,28039.0,"Pza · PLAZA POETA LEOPOLDO LUIS , ASCENDIENTE 1:",31043760.0,2020-06-11T00:00:00.000000Z,6076,ae21,14,infantil,"[-3.70408929, 40.4531563]",WGS84
7130028,area infantil,159,costillares,15.0,ciudad lineal,operativo,443951.528,4481521.399,40.48249264,-3.66129068,calle,jazmin,57,28033.0,c jazmin 57,11112777.0,2020-06-29T00:00:00.000000Z,15145,ae21,3,infantil,"[-3.66129068, 40.48249264]",WGS84
